Sample_Name,Group,AKT1,ALDH1A1,ALDH3A1,ATF4,ATF6,ATM,BACH1,BAX,BBC3,BCL2L1,CDH1,CDH2,CHEK2,CMBL,DDB1,DDIT3,EIF2AK3,ERCC1,FDXR,FOS,FOSL1,GADD45A,GAMT,GCLC,GCLM,GSTP1,HEY1,HIF1A,HMGB1,JUN,KDM5B,A,B,C,D,E,KDM5C,MCL1,KRAS,KMT2D,KMT2A,KEAP1,NFE2L2,NANOG,PMAIP1,PHLDA3,PHB,PCNA,PARP1,SERPINE2,RIPK2,RB1,SOD2,SFN,SESN2,TDGF1,STAT1,TWIST2,TP53I3,ZEB1,WNT5A,PTAFR,SNAI1,STAT3,SRC,TWIST1,TP53,TIGAR
D_C89,Group4,14.17885374,10.61644496,13.82139981,12.23749799,17.21509908,15.38364976,15.58484886,13.88508936,17.63263597,12.82731694,17.27017305,15.26244114,16.8322413,14.49840698,14.3846884,17.43079443,17.40125208,14.40700134,15.84978839,13.12813761,14.61696434,16.44867052,17.32846009,15.03015724,13.84218381,12.54704432,18.83931331,10.98419099,12.20379074,14.79212312,16.42110229,9.755068033,13.25790092,18.13481852,14.83029564,15.69566183,14.87536504,12.96835928,15.56943832,16.12504121,15.39023827,16.17579113,14.07482484,16.06351594,18.2086619,14.50851807,14.07677306,15.53707556,14.54263943,13.95649057,14.28505481,17.58640223,13.67050574,16.53929522,16.80043125,16.67610147,15.49102805,17.85952971,16.54400235,16.72049545,17.49650167,18.75655635,15.16384268,14.53144039,14.82465481,,13.71296048,15.68744483
D_C56,Group4,15.35689931,10.12101319,13.63971194,12.81636856,17.73331961,15.78158777,17.23988604,13.92089581,18.35181196,13.43846644,16.25543273,16.83910782,19.38588861,14.84211957,14.58227357,17.31275655,19.36208916,14.70726175,14.76718879,14.01122309,16.78848753,16.67310617,16.20685343,16.84128031,14.34517902,12.25829974,19.11647767,12.01207094,13.57692481,18.21308871,16.52159995,11.29129316,13.30380593,16.94577709,14.67955547,15.5603621,15.08457322,14.20380676,17.13098843,16.08097085,16.54126838,16.24323925,15.01570826,16.98479968,20.3439733,14.44861778,15.09281737,15.53400315,15.18342303,14.91970862,15.87719023,19.5535071,15.53440346,15.34468406,18.11645773,17.45269941,15.88126829,16.97868886,16.53743304,16.91067435,18.00462035,18.37784003,16.12401459,14.84618937,13.0519408,18.22134382,15.09618602,17.40016799
D_C90,Group4,14.36347092,10.78340193,17.88750497,12.5148886,15.4028268,15.77625861,16.86947919,13.78125661,18.59087545,13.5742042,18.27219923,16.08972336,19.13498198,16.44159708,14.15956666,17.24352147,15.74542271,15.2970479,15.4593507,14.19340877,15.68120833,16.60430692,17.90004558,17.0475242,15.19874331,13.17140225,,10.98599676,13.11245913,17.51056713,16.34194206,11.13005769,12.71927811,20.09781791,14.71787241,15.84096641,14.63355326,13.82365041,15.286111,17.0057575,15.21527411,17.65313874,14.94669636,15.98887898,21.84090972,15.0482471,14.77125811,15.43248528,14.45995385,15.98305123,16.65888434,16.50933292,14.68652824,16.26190371,18.98009228,17.49351534,15.92726159,17.05583446,17.12662378,14.94467016,14.82389046,17.78102573,16.7207911,15.86891748,16.8218905,17.70556215,14.05736877,16.42410194
D_C55,Group4,14.2995655,12.62258113,16.33183538,11.52029142,16.40098483,14.36834021,17.34583319,12.88546036,16.22581904,14.1818434,20.30141312,15.64497121,17.76454945,15.00831977,13.96779648,13.94343144,16.23652056,13.83670149,13.47980684,13.18356413,12.18504938,15.21113445,16.51642193,16.65341724,14.28298337,12.27942558,18.06884919,11.73983435,11.80116662,18.97390945,14.88815394,11.02856576,12.74490673,18.42677324,13.43223246,14.84943524,14.16116673,13.27957585,15.18629591,16.48406327,14.83562523,16.84495438,13.55372773,15.550367,19.39343831,13.27864374,14.20432262,12.58711239,14.55380418,17.53963566,17.1029708,16.89268337,14.96959305,14.65927319,15.15297807,16.90936324,15.4825336,17.14174055,15.25822998,14.69737346,14.33918495,17.05685916,15.7065838,15.07254882,14.09988829,19.12653196,13.01537602,15.36711169
D_C42,Group4,14.99432033,12.57992102,14.88518692,11.41595044,14.27579686,14.82772591,16.59705538,13.35575129,17.02730652,15.47203789,17.02294799,16.1234597,16.70272804,15.71367336,13.25602205,13.9523569,14.5172067,14.62037555,15.87595698,11.81044163,15.22394257,18.79898941,16.16388445,18.67070374,15.33648782,12.96763706,,11.46446458,13.52059739,14.34428497,16.15977784,12.19898066,13.27679781,16.14270557,15.73946828,16.62484942,13.93563221,13.49794806,15.73393612,15.71858199,14.93759871,16.86600975,15.47231877,16.55063412,19.59706142,15.15507157,15.03439034,14.44113319,14.27408917,15.2625471,15.22567937,17.01449088,13.76420929,14.84046601,15.50608646,17.23732397,14.68188346,18.56604247,16.62959778,16.00106525,16.44036385,17.84792485,17.10009935,15.14942713,14.19887503,18.66406123,14.17707992,15.50250829
D_C07,Group4,15.23263592,9.578361336,11.03710758,13.37405924,16.22678323,15.77089738,16.49303444,14.09092425,17.31285695,13.91335839,16.65674992,15.58507918,16.93667848,15.18477593,14.6580337,17.7447977,17.33742315,14.59426098,15.55512834,11.93412895,15.52262517,17.41667293,17.27900835,16.125515,13.99272686,12.46659337,22.72385008,10.53487746,12.72232551,14.84026521,15.33426685,10.67006456,12.02309762,18.81318158,14.29840229,16.15756645,14.88584028,13.35774925,14.8461205,17.86428552,15.11961789,17.38673467,13.86806471,16.61241331,19.58364393,15.73985243,13.91180669,15.38522224,14.96371945,13.81395072,16.11489625,18.07098103,15.529376,15.24446603,,17.79692227,15.83986221,18.1896372,14.88197101,15.77785821,16.98383878,18.51723602,15.60053876,14.41208489,13.58652398,18.69021212,15.56787843,17.57653647
D_C41,Group4,13.83385861,10.35168104,11.98520264,12.26183762,16.2133765,15.36221617,18.32013101,12.72903915,16.25033469,13.64377548,,16.71227232,15.09081528,15.82467699,14.73445175,,15.9020882,13.85096589,13.18156177,13.45922088,13.10182612,15.3972874,15.5134848,17.09768158,14.24838251,12.07093071,17.05984505,10.8829522,11.20722583,18.69087188,14.86601847,10.55182045,12.88085007,16.47560508,14.00413277,15.0451592,14.60228991,12.34461184,14.79397183,15.57790298,15.37086572,15.8658063,13.83498629,15.51528713,18.96222908,14.44009648,14.26000701,12.87140396,14.02024103,17.84709086,15.53882281,18.40208401,13.49568078,14.48919852,19.75117553,16.5619611,15.15381092,15.74514506,15.10449549,14.33192106,16.74880803,18.11620879,17.76175155,13.67277865,12.39484833,17.79456164,13.97243144,16.60815108
D_C08,Group4,14.13608671,9.715212765,12.46813576,12.70788688,15.98494389,14.72964615,16.73651298,13.23776789,18.65739693,12.80500513,16.67032968,16.61569689,17.8815318,14.45981302,13.92484251,16.5822208,17.22258355,14.41188392,13.78087559,13.58587055,15.55910134,16.90888201,16.05937085,17.19086252,13.26922893,12.74921629,20.60887393,11.00253862,12.81265922,16.12791292,16.32453709,10.75364066,12.35743096,16.76195051,14.02828627,16.18841231,14.23996942,13.11599417,15.82564724,16.23617795,14.97749651,15.93791101,14.50181624,17.02588126,20.65850371,14.06670763,14.2736391,14.59437454,15.04065461,13.25305278,14.27586652,18.54199298,14.27848469,16.1500897,18.65150515,17.24380191,15.45942516,17.34615798,15.057145,15.0399678,15.20267221,17.65011049,16.97949962,14.22373623,12.67869357,19.85952793,14.42232635,15.85430619
D_C40,Group4,16.1468592,11.54487881,15.42908429,11.94112117,17.91876963,18.58011103,18.01198067,13.55070177,15.49887119,12.98290263,,15.53632515,19.06974113,16.26419922,15.75299311,16.40422948,19.70902774,17.01228769,13.94991533,17.34732563,13.1309533,13.77526026,18.80348359,19.09279287,15.93650367,12.89083978,19.48453055,11.69210015,14.13253593,18.08125701,15.54204603,10.75827712,13.59783719,,15.45461764,14.03206161,14.94385597,14.00358799,17.42692207,16.1768407,14.93163034,18.45300913,14.24783275,16.57394534,19.24008516,13.9980418,15.54035329,15.89693519,16.50463514,17.79069222,16.55194752,23.09657729,13.90490859,15.76612211,16.23423254,16.55640513,18.74100621,23.6442737,16.91302366,15.18346894,20.47739404,18.52215646,23.88218585,15.62784578,14.53850503,20.03502258,15.48824033,16.74254885
D_C09,Group4,14.50930146,11.93388159,15.94734504,12.05839323,15.50614669,14.85948904,16.08157469,14.08721059,16.77753017,13.4028221,16.91361278,15.84048575,17.31791538,15.33377044,13.53774973,16.04890849,14.96190679,14.52105681,15.41447146,14.04566965,15.54315977,16.29691081,17.64516829,17.02443944,17.28969225,12.89537664,18.64221951,11.85997882,13.48043125,16.4837865,15.9133179,11.99749297,12.66891811,17.1936982,16.60716415,15.68646215,13.79517317,13.95458346,16.46554087,16.59860997,15.29261646,18.27560044,14.73794285,16.19411631,19.33097453,14.46462242,14.70519153,14.05147357,13.83976634,15.29972323,15.34931041,18.23083328,14.1438913,15.47315033,17.27047658,17.31956677,15.80073209,17.94292084,17.60984523,16.03430095,16.3936791,18.92823057,16.94395121,14.29961951,14.45931629,17.9298018,12.90041691,17.56152943
D_C85,Group4,14.61772872,13.73709477,16.53372466,12.29644124,16.82533491,15.49573441,16.7963428,12.79312603,16.09287875,12.84662966,,15.26916157,20.36725891,15.02373151,14.70119721,16.23830572,17.00628996,14.32692442,14.34595791,14.24878518,15.32975138,15.03596657,16.59492991,18.71852852,15.70343399,13.62303985,17.96140457,12.04796476,12.74570199,17.89929661,15.7863301,10.95792164,12.98833796,19.7863282,14.72346575,17.15979531,14.76910995,13.73407787,14.8370698,16.80685708,16.62986205,17.29547007,15.0754696,16.51748797,19.045651,14.63451994,15.01179706,14.67618312,14.65909394,16.6533433,16.16020642,17.42151334,11.56187267,17.75192902,17.06535509,18.82740826,17.27778154,18.09772334,15.08934213,15.25953162,14.62921872,18.93390158,16.40795794,14.66671277,14.84246698,17.50505658,14.97190374,16.07693768
D_C60,Group4,14.28222405,9.263173418,14.22248232,12.42450698,15.43452151,14.5255894,19.37480544,15.73145463,18.48171703,14.60586007,19.1113303,15.42097377,17.63641731,15.94420755,14.32735498,16.61520612,16.05176148,15.32317567,16.11072909,14.68504536,16.79180947,17.68637756,17.99181086,16.22804207,12.99903766,12.87667341,20.14731551,10.30685339,13.12051096,15.98771619,15.46404582,10.49969183,12.31692608,17.85196632,14.13676974,15.93830261,14.60903508,13.33611132,15.0234786,17.04424586,16.09387153,16.14207391,14.06820811,16.74712894,18.65226713,14.10144444,14.50933105,15.83577897,14.22760782,15.14779953,16.83962478,17.67129706,13.08837017,17.50927064,19.90876158,17.04612468,15.79017151,17.15470882,16.28038618,16.19770805,16.53875503,18.21607456,18.16975135,14.11295373,13.45891201,19.48784483,14.03771734,17.37124465
D_C86,Group4,15.32625489,11.25662279,14.39631273,13.23789154,17.44258752,15.7605764,17.31002216,14.03829358,18.42654017,13.0901451,17.40541539,16.26935797,,15.45863111,14.79057311,17.26521186,16.23111299,15.37399537,15.56199572,14.38441432,14.38362061,16.64800595,17.66095367,18.03694475,13.24721263,13.13774905,18.54942209,11.19599012,13.09870255,16.7716742,16.26143325,11.93047535,13.09671766,18.66647081,15.17959652,16.78140033,14.24333145,13.8744529,16.54260689,17.08106221,15.79570221,17.73092638,14.79214627,16.65706983,19.57812338,14.94418419,15.5349498,13.37441301,14.84805132,15.60215885,17.53487452,20.06601828,14.34634236,17.96873482,17.07565064,16.67648132,16.19057247,17.59139455,17.40423981,15.85347841,15.09907227,18.56472516,14.24629204,15.16965669,13.41774257,21.62143832,14.25268517,17.05644027
D_C59,Group4,15.98840401,14.7211333,16.73822962,12.79333871,17.46203567,16.44595051,17.41194455,14.96528175,17.86541108,15.34923519,21.02896871,19.32584372,19.58730412,18.24686044,15.65465898,17.29253308,16.70601099,16.41199887,17.10548754,19.68169372,16.17900089,17.76357613,19.22968203,,17.61741183,14.76458901,,14.78052109,15.28990318,19.73281794,16.49720776,13.61387219,15.95823977,17.62025076,17.45823653,16.98230097,14.96903929,15.34426817,17.53282208,16.54348261,14.8167662,17.78075267,15.48493574,16.66984795,20.95717149,19.06332434,16.49117743,16.39049127,15.61472055,17.55467815,15.72121836,18.60637631,11.90206593,15.82106656,19.08500295,17.30929383,16.88723209,20.21461303,17.78533952,16.30362786,,18.36542682,17.65934068,15.10025641,15.51793707,,17.51770062,19.10307119
D_C87,Group4,14.92499644,15.43428966,12.60977849,12.61996921,16.3462191,18.9730749,18.90481165,15.93096852,18.91388461,15.40070556,17.97906235,18.31380265,16.83757447,18.1065941,14.60989088,17.11509375,16.23829602,14.23808795,17.07295972,14.79964371,12.68699532,16.69458075,17.55908274,17.50509664,15.52378284,13.57192935,17.97846718,11.52658195,12.29603594,20.00888979,16.53836538,10.92102692,13.08930649,19.43093803,15.18969152,14.33850532,15.08548876,12.67553764,15.37887042,17.4228326,16.14949143,16.39059623,15.04605817,15.95732959,20.66621631,19.1139698,14.58668791,14.95694124,14.34755702,16.60180807,16.10006671,17.26163482,15.64136382,17.49143359,19.97150463,17.16753709,17.64037308,18.08464809,,16.36336223,17.55323905,18.97274951,18.47387748,14.74113766,15.95095382,18.64795316,15.20784983,16.72668845
D_C58,Group4,16.09576098,14.09637796,15.1399806,11.98615555,17.26539839,15.26199566,16.80429539,14.06331849,18.01108327,13.58520187,17.45340467,16.6865194,17.80472488,15.04886349,15.5533572,16.21737758,17.93179199,15.34890002,14.14945189,13.54369538,15.25484018,15.49226243,16.329454,17.48654634,,13.94254997,18.50095163,11.469293,12.87087039,15.83094417,16.25060713,10.99737556,13.12971417,18.22407182,14.70391861,15.81933909,14.46970835,13.60570355,16.82070416,16.60295584,15.25466001,15.89202054,14.6126698,16.66886705,18.73531389,15.21208819,15.31510028,14.52007904,14.66277963,15.17086949,15.21949882,19.03377423,15.32381919,17.1106199,17.70985064,17.67341203,17.11448817,18.44917434,15.96167282,15.70498984,15.88364871,18.87193761,18.38535848,15.23836136,15.8704387,18.50265562,15.54253699,16.45216548
D_C39,Group4,14.84689193,21.04175032,13.63921118,10.97447986,15.91021412,15.53795992,16.71921642,12.24079004,14.818076,13.74837808,,14.96052288,18.63006675,14.46312326,13.37324667,15.63108472,15.01560496,14.73995008,12.79561799,15.58741334,13.86423293,14.68481946,17.28423283,16.37305698,13.90838029,12.01569912,18.24227639,11.58019734,12.77001422,18.97607906,14.7873328,10.49532439,12.08417153,17.44752652,14.24747684,14.08523859,14.29801014,13.37122912,15.3587711,14.69542633,13.95330236,16.29753862,14.75031294,16.15448274,18.35473602,13.47554358,13.51861193,12.64139497,14.54618386,15.88424612,16.60167701,17.80951644,14.72300226,14.79716441,18.45272484,16.31073515,16.0697824,17.46835347,14.99955857,15.80758909,14.38193173,17.26961227,17.21001725,13.5371545,15.02520026,17.44325395,12.93441966,16.13109091
D_C10,Group4,14.69867796,10.79323419,15.29381206,12.21194828,16.80226475,15.98609783,15.99351241,13.8720636,17.75795943,13.52067934,,15.35079965,19.59801237,15.68350711,13.90064591,,15.14314166,14.46066019,15.70065705,15.71812902,16.09398445,16.6434196,18.57247384,16.825949,14.79147376,12.56050317,19.38381591,11.63605147,13.00338156,17.98391114,16.4443785,10.78768294,12.90268972,17.92033953,14.08620723,17.99205908,14.35820227,14.2990757,14.68040283,16.48208894,14.82048412,17.99544803,15.26594418,17.22585685,20.9433448,15.35514543,14.1469075,14.69551481,14.9611271,13.91703854,16.32435536,16.7158537,16.22531635,15.22828852,17.43308969,18.73183564,16.72792559,17.22205594,17.06684229,14.85174715,17.17756588,18.87279572,15.60802756,14.01308009,14.84868356,17.61531024,14.27810637,15.30605242
D_C38,Group4,15.73182336,10.94485303,14.14980659,13.59627533,16.93155716,15.81948771,16.87340893,16.25194432,18.84205594,14.41314234,18.01283853,17.19040576,17.8141798,16.63536896,15.3382215,17.39432077,17.64368853,15.353257,16.79944435,14.65655577,16.53299149,19.38384757,18.05671058,16.69709424,13.89605506,13.81032931,18.20646738,11.54033615,14.05705554,18.68341576,16.62800274,12.43551516,14.2664015,17.30294905,15.52704923,16.54454041,15.23697415,14.89673221,16.61788792,17.46188431,16.4646373,18.38548524,17.08209798,16.83850743,20.30760331,17.08656446,15.99389597,16.64656431,16.41645257,14.92712387,16.56584907,20.88427136,12.57465892,17.98882921,18.47036781,18.05799299,15.73809471,16.75760722,18.32808057,16.77987618,18.84995113,19.42745143,19.40014562,15.38686028,14.49267472,19.12802547,15.09615719,18.55109369
D_C11,Group4,15.56832772,15.60327986,18.69252344,12.98832794,16.36587163,16.00361285,17.35348915,14.52528446,16.73880686,15.44825245,,18.20130185,20.15218112,17.50125943,14.74033982,16.46601201,14.84481009,15.71516811,15.67414712,15.18354214,17.37738498,18.02152023,18.22231193,18.35896472,16.87537462,14.55967542,21.17496988,12.68057745,14.83825027,18.40546942,16.35605802,12.93978371,14.87075227,18.74907218,15.2039591,15.0148735,15.25793042,14.76332249,16.58049122,16.81684169,14.98942989,18.98512744,15.12079865,16.93812834,23.70422093,16.40980523,15.97318789,15.59395667,15.48718381,17.14415911,16.11097879,18.57054169,16.26650721,16.94620272,18.52295052,17.73667241,17.2415636,18.49598103,17.09897094,16.22783813,18.47162907,18.89815826,18.72601768,15.58950583,16.34182632,20.61767793,14.0264988,17.20113182
D_C37,Group4,15.04214846,11.13047587,12.02516459,11.98117514,15.45407367,15.5353784,17.50672595,12.55795453,15.11280948,12.0790705,19.13436123,15.42275801,16.97623519,14.9351952,14.42663434,15.16863461,16.61864775,15.29701455,12.67252517,13.37997578,15.23570333,14.85228703,15.87152046,16.46293641,14.86443725,12.78149024,17.736146,11.02164733,13.17020296,18.59605748,15.59340478,11.80578,12.07339974,18.19568053,15.13012388,16.74334193,15.01933999,13.48926428,15.56417037,15.49301868,14.73684477,16.71075374,14.54017257,16.21894284,18.83978896,13.16420321,14.44134805,14.27385074,15.55244348,14.67656132,15.45940579,18.25266617,14.06898478,14.88413887,16.49395756,16.87548784,15.94926745,18.22433404,15.0655003,15.5335773,,17.82350319,18.70227727,14.11704185,13.58110301,18.45869942,14.87067433,16.52803655
D_C12,Group4,13.82191984,11.27293624,14.6906288,12.18138985,17.20075527,15.27107843,16.22978175,14.22468533,18.23525392,13.58901376,17.93349936,17.2036109,19.11034442,15.49180897,14.49212122,16.14373908,15.86406411,14.78803551,15.78119995,13.92590915,15.5759741,16.40251722,16.61452994,16.80423327,14.48121876,12.64829434,19.6042076,12.40769789,12.63017372,15.39219465,15.75955034,10.59258169,12.48714862,18.81574657,14.2205937,16.95906744,14.71888828,13.34420569,16.16544737,16.53581871,15.50586191,17.36139592,14.15132823,16.73283887,23.89493712,15.06349616,14.31074435,16.7382789,14.63835937,15.37023307,15.6117828,17.96230475,13.85906981,17.16857064,,17.73120564,15.88098707,18.75154177,16.11181037,13.98829027,16.5829711,18.28405138,16.89171607,15.09198003,13.97370275,18.96913294,14.0260561,16.98207114
D_C82,Group4,15.13111301,12.30067766,15.78490523,12.78557377,17.55238158,15.67245498,16.14839516,14.36242169,17.96995004,13.05213437,17.14821005,20.24025898,18.29464284,15.25156302,14.73537111,,18.15493692,14.80615591,15.52500336,14.57156948,16.67864398,16.37499835,17.1414026,16.88909999,15.8247952,13.16061767,18.80214181,11.26695134,12.51092303,17.23062412,15.70216397,11.64655141,12.77923302,17.45916346,15.24356033,17.22190595,14.6848197,13.43674285,15.87911613,16.38325152,15.94666954,17.08807702,14.34674692,16.73609533,20.09205847,14.91929192,14.77520482,15.86403211,15.00165293,14.45566404,15.97196189,17.51850829,12.25170797,16.13741633,16.39471866,17.25891028,15.71764304,20.4329511,17.33669026,16.78268022,16.40648697,21.44971285,18.80278048,14.64207576,14.04177318,20.90096227,14.59225465,19.92999982
D_C63,Group4,15.51036611,11.42591246,17.08290527,12.83468975,16.20214081,15.53241063,16.90693979,14.79424106,17.6821008,13.56190725,18.54719658,15.99578504,18.71876497,16.09517422,14.13205001,17.00947562,15.80606135,14.85201547,17.18709931,18.432902,16.27442051,16.24178419,17.22930451,18.63676307,15.42844055,13.25644612,19.02793589,11.9667677,13.23954815,17.33669902,17.02798718,11.6011603,13.061788,18.42844379,14.19643487,16.35706796,15.32819341,13.83038613,17.67541456,17.03048911,16.36181188,16.97031826,15.69159749,16.92794953,21.52534756,14.27672034,14.54936203,15.32131368,14.85013391,17.01962547,15.63178297,17.71354635,13.83590204,16.95667407,22.00340903,17.54869349,17.24718852,17.73102392,16.39532382,16.48640273,16.55226319,18.30069344,16.91779443,15.11680425,14.68955389,20.86272544,13.5230842,15.70407517
D_C83,Group4,15.45385925,15.41215389,22.76291428,11.93001304,14.74673734,15.86173822,17.07930327,12.81958304,16.13136988,13.75895584,,17.68152527,18.37822209,16.20251551,13.49258136,15.55936018,14.9845572,15.32548616,13.64314529,16.06718963,15.55628577,15.01042693,19.30091369,19.72836479,15.44664369,13.50255493,19.07567505,13.85193665,13.04790118,18.54397296,16.86058199,11.36195213,13.21076586,19.80724575,15.42918415,14.97791577,14.41425358,14.9088274,17.68053949,17.06796472,15.44258696,17.43735487,15.84805087,17.6799904,19.12813296,13.61939777,14.24892205,12.77294131,14.52247043,16.70189214,14.69707748,16.61215019,15.65679695,15.16511321,15.59825858,17.11721801,16.15931197,16.76728636,16.43882754,16.21761779,,17.9851884,21.12866626,15.21299961,17.63330813,19.18859611,13.60951994,17.12129418
D_C62,Group4,15.03983623,10.52420723,16.70347949,12.93440372,16.18190757,16.48991669,16.78301253,14.16007334,17.76334559,13.80349319,17.20919302,16.00171593,17.24124931,15.90500786,14.77876571,16.42878749,18.31936722,15.15344512,15.17550466,14.93330113,15.07543775,15.8222967,17.648813,17.68733773,15.83790913,13.54867792,18.94645898,12.06988163,13.71095887,18.22793168,17.21748543,11.47573678,13.54857156,18.00687332,14.81072962,16.48833782,15.38059984,13.92349423,16.52036176,16.91234643,15.68405893,16.72436065,14.88732285,16.76637036,17.67434269,13.12207392,14.74243562,15.60211206,14.99508414,14.56037898,14.80983947,17.58427296,11.55672633,16.57211623,16.32685005,17.77852769,15.78548214,18.03487206,17.19753406,15.70407798,16.08592741,18.89846764,18.58638629,14.02194261,14.14883309,20.24001118,14.71372213,15.11154138
D_C84,Group4,14.93655257,11.05952519,15.59144189,12.55061321,15.76319097,15.25365476,17.04635566,14.65316474,18.80528652,,16.64050505,15.73034398,18.05774617,15.29251526,14.471132,17.54280842,15.40541727,14.9135219,16.36689682,14.36529616,,16.46797716,18.96091901,17.52201303,14.6629232,13.07376181,20.30454765,12.36821126,13.93327368,19.12801238,16.16047512,12.30505968,,18.63069786,15.81160502,,14.81201334,13.71243439,16.42090127,16.51494506,16.82846351,17.93362682,16.10094079,17.52470846,19.19747633,13.9275019,14.92733079,15.02610274,14.42806769,14.77813109,14.76684304,17.60968765,15.01938444,16.74647724,16.50700034,18.23546042,16.02579243,17.3073308,16.90066445,16.28807449,16.02181066,19.93931617,18.04982049,14.98428769,14.66496716,19.63108522,13.97370843,16.63972045
D_C13,Group4,14.87007952,10.51400833,16.21871879,12.26181914,16.29646634,14.65407372,16.54342049,14.0322837,18.41437829,14.32821745,18.46078006,17.58097263,17.18930333,15.52847123,14.12503181,16.48532564,16.30477344,14.36615072,15.50622447,15.76572587,15.00081098,17.04228222,17.30739104,17.40957838,14.84575412,13.11883774,19.52993577,11.54899854,13.19489946,16.64502771,16.13976838,10.79849488,13.3115031,19.76877086,14.17603259,14.64685659,14.78114774,13.86123449,14.96486575,15.92217498,14.36671656,16.35343124,14.34606539,17.23204321,20.11797986,14.6898952,13.80581053,14.90535044,14.43752903,16.33533325,14.62966856,16.92672907,11.8275632,15.71115822,17.54561687,16.99308966,16.29690112,18.41573822,18.01159225,16.15178649,16.04256037,18.72236723,17.57596599,14.45097,14.97197252,,14.00768536,15.37343627
D_C35,Group4,16.86940174,13.45328654,18.6718237,12.64491302,17.62298445,16.19915682,17.8645711,15.42105593,18.29259562,14.28613466,18.29139603,16.75754767,19.72498632,16.75398975,15.43430956,17.46220946,17.41975869,16.89546442,18.01751384,14.5481617,16.42225208,16.54005449,17.81244869,19.49060287,16.91886481,14.23324091,18.86357058,11.91499189,14.07439131,15.9149899,16.35399115,12.13230954,14.41624916,18.0507807,15.20711753,17.83023929,15.47997616,14.3208452,15.86919971,16.96124162,15.6351545,17.46120398,14.99744857,17.07477517,19.87269634,16.28154545,16.19951682,16.89944023,16.59194334,16.82346904,15.53567447,18.26909401,15.72234716,15.63937464,19.07311656,18.08062381,17.3177296,19.836213,17.88303663,16.03012592,17.79607573,18.54497008,16.90218878,15.82232458,16.07631787,,14.51412718,17.62474115
D_C14,Group4,14.68552979,13.2988765,16.70508473,11.96617672,15.66853202,15.83510128,16.91628784,14.50222543,19.17956221,13.99818776,,17.50512294,19.27521969,16.60449506,14.37275009,16.21867429,16.36941072,15.32063342,15.29019158,14.95917713,14.27922989,17.88682031,18.84084129,18.0283194,14.27111293,13.89186577,19.85811453,10.84126414,14.18541401,16.21382416,15.83682669,12.24464516,13.28556386,19.74304864,14.59539774,16.46778825,13.99465354,14.09584792,16.30387324,16.66930583,14.57380457,16.83110407,14.97112227,17.04083609,20.45882444,15.20464369,14.75223781,14.91352727,14.57844197,17.19494168,15.0281046,19.25443845,11.66696822,16.30211103,16.38755206,17.69316136,15.65992035,18.71905018,16.63550797,16.02034146,15.0560112,17.92224029,17.56253921,15.49752763,13.42608541,18.95981223,13.73321088,14.73684756
D_C15,Group4,14.90300872,12.39730498,14.44635764,12.35907611,17.01456016,15.65271817,17.15444101,15.3669024,17.27036797,15.05620582,17.55096841,17.39405064,18.25899863,16.96262411,14.63594264,17.62240799,15.50898225,15.49928713,16.62483035,13.92896282,18.17113752,17.83134182,18.53636677,18.33908221,16.43854545,13.9882732,17.38406027,11.48780108,14.57861396,18.06504483,15.79544667,13.17772326,13.57673995,18.78665274,16.65264986,16.12477853,15.20959585,14.46605284,17.22703245,17.92065586,15.43279978,18.07819904,15.00091122,16.57360619,21.12578085,15.72591287,15.27720669,14.59184256,14.92191371,15.38729974,15.07582485,17.49355079,15.4553391,17.49988996,16.86794126,18.28405355,18.68534198,17.9206136,16.28385329,15.88354695,18.77456579,18.63504046,16.02223239,15.48070576,14.44551551,19.84620421,16.49489173,17.58481353
D_C79,Group4,14.70642927,15.89334813,16.58336374,10.25365508,15.84751985,16.26840794,15.01438014,12.92790841,15.08945491,12.2985185,,16.93788843,18.31716601,17.1242103,13.89718127,13.93782727,15.55699188,15.40069738,14.55112084,16.39311959,10.62793137,12.90504197,17.20212224,17.09118846,14.83435468,13.91986459,17.97425668,10.60817271,12.95086125,17.68003871,16.19960622,10.11140263,11.58597722,17.39335783,15.25427939,15.0621019,13.6167607,12.9527105,15.52436164,15.23054416,13.74203862,16.41736798,13.80627127,15.36806184,19.77798969,15.36527112,14.90793196,13.93676092,14.83205663,17.08773932,13.89244643,17.67610025,13.20726231,17.49541748,15.6938234,16.26166124,17.79738549,18.28599746,17.74774024,14.00580607,16.24058457,19.20212172,17.77874979,14.37044245,14.73745576,21.10436595,15.20861329,14.79232184
D_C66,Group4,15.70574189,13.90424999,15.44560049,13.07226054,16.7428122,15.54852879,16.8428326,14.33047129,16.48941679,15.15727474,18.75509114,20.04119211,19.18278739,15.42480147,15.20693984,16.58483678,17.05247997,15.2756234,15.9739286,15.0396398,16.75811474,16.10078839,17.07287062,17.91599616,16.75067552,14.32867667,,11.69684343,14.30869862,17.14763585,16.75682234,13.02105808,13.31479628,17.65973675,17.32639875,18.49893363,16.00694746,13.57014403,16.30307925,18.14247683,16.5205106,18.24689963,16.65291399,17.23519574,20.99574606,16.2530822,15.95807465,14.16064491,15.97695882,16.27762082,16.97192624,17.93465249,14.36376192,15.60614245,18.25309861,18.82467316,16.84919123,18.80823423,18.20995097,15.95202841,16.98013885,18.68243749,19.11288938,16.55794463,15.35971,23.50862341,15.57260248,16.15532702
